"centroid","2014-05-21 23:36:08.525873","224","198"
"centroid","2014-05-21 23:36:08.790611","224","198"
"centroid","2014-05-21 23:36:09.065208","224","198"
"centroid","2014-05-21 23:36:09.333333","224","198"
"centroid","2014-05-21 23:36:09.600199","224","198"
"centroid","2014-05-21 23:36:09.864269","224","198"
"centroid","2014-05-21 23:36:10.130753","224","198"
"centroid","2014-05-21 23:36:10.394993","224","198"
"centroid","2014-05-21 23:36:10.667124","224","198"
"centroid","2014-05-21 23:36:10.938725","224","198"
"centroid","2014-05-21 23:36:11.203219","224","198"
"centroid","2014-05-21 23:36:11.472516","224","198"
"centroid","2014-05-21 23:36:11.738144","224","198"
"centroid","2014-05-21 23:36:12.006564","224","198"
"centroid","2014-05-21 23:36:12.273627","224","198"
"centroid","2014-05-21 23:36:12.542598","224","198"
"centroid","2014-05-21 23:36:12.809211","224","198"
"centroid","2014-05-21 23:36:13.075704","224","198"
"centroid","2014-05-21 23:36:13.342890","224","198"
"centroid","2014-05-21 23:36:13.618075","224","198"
"centroid","2014-05-21 23:36:13.885338","224","198"
"centroid","2014-05-21 23:36:14.148240","224","198"
"centroid","2014-05-21 23:36:14.411089","224","198"
"centroid","2014-05-21 23:36:14.678219","224","198"
"centroid","2014-05-21 23:36:14.944585","224","198"
"centroid","2014-05-21 23:36:15.211726","224","198"
"centroid","2014-05-21 23:36:15.480284","224","198"
"centroid","2014-05-21 23:36:15.746688","224","198"
"centroid","2014-05-21 23:36:16.010408","224","198"
"centroid","2014-05-21 23:36:16.285268","224","198"
"centroid","2014-05-21 23:36:16.554997","224","198"
"centroid","2014-05-21 23:36:16.821503","224","198"
"centroid","2014-05-21 23:36:17.084975","224","198"
"centroid","2014-05-21 23:36:17.357545","224","198"
"centroid","2014-05-21 23:36:17.626849","224","198"
"centroid","2014-05-21 23:36:17.899930","224","198"
